Address,Latitude,Longitude,Category,Name,Area,pred_residents
Laagte Kadijk 66,52.3679921,4.9186499,house,,78,2.0
Laagte Kadijk 67,52.367992,4.91865,house,,67,2.0
Laagte Kadijk 68,52.3679919,4.9186502,house,,55,2.0
Laagte Kadijk 69,52.3679919,4.9186504,house,,70,2.0
Laagte Kadijk 70,52.3679918,4.9186506,house,,67,2.0
Laagte Kadijk 71,52.3679917,4.9186508,house,,55,2.0
Laagte Kadijk 72,52.3679917,4.918651,house,,34,1.0
Laagte Kadijk 73,52.3679916,4.9186512,house,,33,1.0
Laagte Kadijk 74,52.3679915,4.9186514,house,,33,1.0
Laagte Kadijk 75,52.3679915,4.9186515,house,,33,1.0
Laagte Kadijk 76,52.3679914,4.9186517,house,,36,1.0
Laagte Kadijk 77,52.3679291,4.9185912,house,,64,2.0
Laagte Kadijk 78,52.3679292,4.9185914,house,,55,2.0
Laagte Kadijk 79,52.3679294,4.9185915,house,,64,2.0
Laagte Kadijk 80,52.3679295,4.9185917,house,,55,2.0
Laagte Kadijk 81,52.3679296,4.9185918,house,,64,2.0
Laagte Kadijk 82,52.3679297,4.918592,house,,55,2.0
Laagte Kadijk 83,52.3679299,4.9185921,house,,59,2.0
Laagte Kadijk 84,52.36793,4.9185923,house,,36,1.0
Laagte Kadijk 85,52.3679301,4.9185924,house,,33,1.0
Hoogte Kadijk 214,52.3681441,4.918398,house,,90,2.0
Hoogte Kadijk 216,52.3681533,4.9184567,house,,95,2.0
Hoogte Kadijk 218,52.3681266,4.9185157,house,,90,2.0
Hoogte Kadijk 220,52.3681266,4.9185155,house,,95,2.0
Hoogte Kadijk 206,52.3681975,4.9182653,house,,77,2.0
Hoogte Kadijk 208,52.3681975,4.91828,house,,95,2.0
Hoogte Kadijk 210,52.3681973,4.9182654,house,,77,2.0
Hoogte Kadijk 212,52.3681972,4.9182656,house,,95,2.0
Hoogte Kadijk 194,52.3682501,4.9179271,house,,93,2.0
Hoogte Kadijk 196,52.36825,4.9179272,house,,56,2.0
Hoogte Kadijk 198,52.3682498,4.9179274,house,,56,2.0
Hoogte Kadijk 200,52.3682497,4.9179275,house,,94,2.0
Hoogte Kadijk 202,52.3682324,4.9180007,house,,56,2.0
Hoogte Kadijk 204,52.3682323,4.917986,house,,56,2.0
Hoogte Kadijk 182,52.3683125,4.9178089,house,,93,2.0
Hoogte Kadijk 184,52.3683035,4.9177944,house,,56,2.0
Hoogte Kadijk 186,52.3683033,4.9177945,house,,56,2.0
Hoogte Kadijk 188,52.3682855,4.9177945,house,,93,2.0
Hoogte Kadijk 190,52.3682764,4.9177653,house,,56,2.0
Hoogte Kadijk 192,52.3682764,4.9177655,house,,48,1.0
Hoogte Kadijk 170,52.3683839,4.917676,house,,93,2.0
Hoogte Kadijk 172,52.3683749,4.9176761,house,,56,2.0
Hoogte Kadijk 174,52.3683747,4.9176761,house,,56,2.0
Hoogte Kadijk 176,52.3683659,4.9176762,house,,94,2.0
Hoogte Kadijk 178,52.3683569,4.9176763,house,,58,2.0
Hoogte Kadijk 180,52.3683657,4.9176762,house,,58,2.0
Hoogte Kadijk 154,52.3684822,4.9175282,house,,93,2.0
Hoogte Kadijk 158,52.3684464,4.9175873,house,,93,2.0
Hoogte Kadijk 160,52.3684195,4.9176023,house,,56,2.0
Hoogte Kadijk 162,52.3684196,4.9176169,house,,100,3.0
Hoogte Kadijk 164,52.3684377,4.9176461,house,,94,2.0
Hoogte Kadijk 166,52.3684196,4.9176167,house,,58,2.0
Hoogte Kadijk 168,52.3684106,4.917617,house,,58,2.0
Hoogte Kadijk 148 A,52.3685623,4.9173364,house,,74,2.0
Hoogte Kadijk 148 B,52.3685621,4.9173364,house,,71,2.0
Hoogte Kadijk 148 C,52.3685263,4.9173221,house,,71,2.0
Hoogte Kadijk 150,52.3685356,4.9173955,house,,74,2.0
Hoogte Kadijk 140 A,52.3686512,4.9171006,house,,74,2.0
Hoogte Kadijk 140 B,52.3686422,4.9171007,house,,71,2.0
Hoogte Kadijk 140 C,52.3686422,4.917086,house,,71,2.0
Hoogte Kadijk 142,52.3686245,4.9171596,house,,74,2.0
Hoogte Kadijk 144 C,52.3685887,4.917204,house,,64,2.0
Hoogte Kadijk 132 A,52.3687312,4.9168648,house,,61,2.0
Hoogte Kadijk 132 B,52.368731,4.9168647,house,,71,2.0
Hoogte Kadijk 132 C,52.3687131,4.9168356,house,,71,2.0
Hoogte Kadijk 134,52.3687134,4.9169237,house,,74,2.0
Hoogte Kadijk 128 A,52.3687756,4.9167322,house,,74,2.0
Hoogte Kadijk 124 A,52.3688111,4.9166143,house,,74,2.0
Hoogte Kadijk 124 B,52.368811,4.9165997,house,,71,2.0
Hoogte Kadijk 124 C,52.368802,4.9165851,house,,71,2.0
Hoogte Kadijk 126,52.3687934,4.9166879,house,,74,2.0
Hoogte Kadijk 128 B,52.3687756,4.9167469,house,,71,2.0
Hoogte Kadijk 128 C,52.3687665,4.9167176,house,,71,2.0
Hoogte Kadijk 130,52.3687579,4.9168058,house,,74,2.0
Hoogte Kadijk 120 A,52.3688555,4.9164964,house,,74,2.0
Hoogte Kadijk 120 B,52.3688553,4.9164963,house,,71,2.0
Hoogte Kadijk 120 C,52.3688554,4.916467,house,,71,2.0
Hoogte Kadijk 122,52.3688378,4.9165553,house,,74,2.0
Hoogte Kadijk 116 A,52.3689,4.9163785,house,,74,2.0
Hoogte Kadijk 116 B,52.3688998,4.9163784,house,,71,2.0
Hoogte Kadijk 116 C,52.3688823,4.9164374,house,,71,2.0
Hoogte Kadijk 118,52.3688823,4.9164372,house,,74,2.0
Hoogte Kadijk 112 A,52.3689445,4.9162605,house,,74,2.0
Hoogte Kadijk 112 B,52.3689443,4.9162604,house,,71,2.0
Hoogte Kadijk 112 C,52.3689177,4.9163195,house,,71,2.0
Hoogte Kadijk 114,52.3689177,4.9163193,house,,74,2.0
Hoogte Kadijk 108 A,52.3690509,4.9158923,house,,95,2.0
Hoogte Kadijk 108 B,52.3690328,4.9158631,house,,92,2.0
Hoogte Kadijk 108 C,52.3690147,4.9158486,house,,121,4.0
Hoogte Kadijk 108 D,52.3689966,4.9158195,house,,158,4.0
Hoogte Kadijk 108 E,52.3689696,4.9157904,house,,85,2.0
Hoogte Kadijk 108 F,52.3689606,4.9157905,house,,112,4.0
Hoogte Kadijk 108 G,52.3689425,4.9157613,house,,150,4.0
Hoogte Kadijk 108 H,52.369042,4.9159218,house,,102,3.0
Hoogte Kadijk 108 K,52.369024,4.9159073,house,,98,3.0
Hoogte Kadijk 108 L,52.3690059,4.9158781,house,,85,2.0
Hoogte Kadijk 108 M,52.3689969,4.9158782,house,,90,2.0
Hoogte Kadijk 108 N,52.3689787,4.9158343,house,,85,2.0
Hoogte Kadijk 108 P,52.3689517,4.91582,house,,85,2.0
Hoogte Kadijk 108 R,52.3689337,4.9158201,house,,97,3.0
Hoogte Kadijk 108 S,52.3689246,4.9157909,house,,85,2.0
Hoogte Kadijk 110 A,52.3690153,4.9159808,house,,93,2.0
Hoogte Kadijk 110 B,52.3689883,4.9159811,house,,158,4.0
Hoogte Kadijk 110 C,52.3689793,4.9159812,house,,121,4.0
Hoogte Kadijk 110 D,52.3689613,4.9159814,house,,92,2.0
Hoogte Kadijk 110 E,52.3689433,4.9159669,house,,158,4.0
Hoogte Kadijk 110 F,52.3689253,4.9159671,house,,112,4.0
Hoogte Kadijk 110 G,52.3689074,4.9159673,house,,85,2.0
Hoogte Kadijk 110 H,52.3688984,4.9159674,house,,90,2.0
Hoogte Kadijk 110 K,52.3688804,4.9159675,house,,98,3.0
Hoogte Kadijk 110 L,52.3688714,4.9159676,house,,85,2.0
Hoogte Kadijk 110 M,52.3688534,4.9159678,house,,90,2.0
Hoogte Kadijk 110 N,52.3688444,4.9159679,house,,90,2.0
Hoogte Kadijk 110 P,52.3688355,4.915968,house,,115,4.0
Hoogte Kadijk 110 R,52.3688265,4.9159681,house,,85,2.0
Hoogte Kadijk 110 S,52.3688086,4.915983,house,,158,4.0
Hoogte Kadijk 110 T,52.3689616,4.9160401,house,,113,4.0
Hoogte Kadijk 110 U,52.3689346,4.9160404,house,,96,3.0
Hoogte Kadijk 110 V,52.3689166,4.9160406,house,,96,3.0
Hoogte Kadijk 110 W,52.3689077,4.9160407,house,,115,4.0
Laagte Kadijk 58,52.3689413,4.9154677,house,,158,4.0
Laagte Kadijk 56,52.3689999,4.9153113,house,,,
Laagte Kadijk 57,52.3689797,4.9153781,house,,,
Laagte Kadijk 55,52.369021,4.91525,house,,,
Laagte Kadijk 54,52.3690431,4.915193,house,,,
Laagte Kadijk 53,52.3690569,4.9151434,house,,,
Laagte Kadijk 52,52.3690836,4.9150844,house,,,
Laagte Kadijk 51,52.3691013,4.9150108,house,,,
Laagte Kadijk 43,52.369155,4.9149515,office,,,
Laagte Kadijk 45,52.3691456,4.9148488,house,,75,2.0
Laagte Kadijk 41,52.369214,4.9146716,health_care,,,
Laagte Kadijk 42,52.3691935,4.9147322,house,,74,2.0
Laagte Kadijk 39 A,52.3692704,4.9145979,house,,61,2.0
Tussen Kadijken 2,52.3692612,4.9145392,office,,,
Tussen Kadijken 4,52.3692972,4.9145682,house,,38,1.0
Tussen Kadijken 6,52.3693243,4.9145973,house,,1,0.0
Tussen Kadijken 8 A,52.3693604,4.9146263,house,,138,4.0
Tussen Kadijken 8 B,52.3693603,4.9146265,house,,81,2.0
Tussen Kadijken 24,52.3694236,4.914699,house,,38,1.0
Tussen Kadijken 26,52.3694235,4.9146992,house,,42,1.0
Tussen Kadijken 28,52.3694234,4.9146994,house,,34,1.0
Tussen Kadijken 30,52.3694233,4.9146995,house,,32,1.0
Tussen Kadijken 16,52.3693875,4.91467,house,,38,1.0
Tussen Kadijken 18,52.3693874,4.9146702,house,,38,1.0
Tussen Kadijken 20,52.3693873,4.9146703,house,,38,1.0
Tussen Kadijken 22,52.3693872,4.9146705,house,,38,1.0
Hoogte Kadijk 78 A,52.3694596,4.9147133,house,,35,1.0
Hoogte Kadijk 78 B,52.3694419,4.9147869,house,,35,1.0
Hoogte Kadijk 78 C,52.3694686,4.9147132,house,,35,1.0
Hoogte Kadijk 78 D,52.369442,4.9147867,house,,35,1.0
Hoogte Kadijk 78 E,52.3694597,4.914728,house,,35,1.0
Hoogte Kadijk 78 F,52.3694509,4.9147868,house,,35,1.0
Hoogte Kadijk 78 G,52.3694686,4.9147279,house,,35,1.0
Hoogte Kadijk 78 H,52.369442,4.9147865,house,,35,1.0
Hoogte Kadijk 80 A,52.3694245,4.9149192,house,,58,2.0
Hoogte Kadijk 80 B,52.3694244,4.9149046,house,,58,2.0
Hoogte Kadijk 80 C,52.3694244,4.914919,house,,58,2.0
Hoogte Kadijk 82,52.3693977,4.9149636,house,,44,1.0
Hoogte Kadijk 84 A,52.36938,4.9150372,house,,78,2.0
Hoogte Kadijk 84 B,52.369371,4.9150373,house,,57,2.0
Hoogte Kadijk 86 A,52.3693533,4.9151109,house,,57,2.0
Hoogte Kadijk 86 B,52.3693443,4.915111,house,,69,2.0
Hoogte Kadijk 88 A,52.3693356,4.9151698,house,,81,2.0
Hoogte Kadijk 88 B,52.3693354,4.9151697,house,,57,2.0
Hoogte Kadijk 90 A,52.3693089,4.9152288,house,,65,2.0
Hoogte Kadijk 90 B,52.3692999,4.9152289,house,,81,2.0
Hoogte Kadijk 92 A,52.3692911,4.9152877,house,,73,2.0
Hoogte Kadijk 92 B,52.3692821,4.9152878,house,,57,2.0
Hoogte Kadijk 94 A,52.3692644,4.9153468,house,,57,2.0
Hoogte Kadijk 94 B,52.3692644,4.9153466,house,,81,2.0
Hoogte Kadijk 96 A,52.3692467,4.9154057,house,,69,2.0
Hoogte Kadijk 96 B,52.3692376,4.9153911,house,,57,2.0
Hoogte Kadijk 98 A,52.3692199,4.9154647,house,,57,2.0
Hoogte Kadijk 98 B,52.3692199,4.9154645,house,,69,2.0
Hoogte Kadijk 100 A,52.3692022,4.9155236,house,,81,2.0
Hoogte Kadijk 100 B,52.369202,4.9155235,house,,57,2.0
Hoogte Kadijk 102 A,52.3691755,4.9155973,house,,65,2.0
Hoogte Kadijk 102 B,52.3691755,4.9155971,house,,81,2.0
Hoogte Kadijk 104 A,52.3691578,4.9156562,house,,81,2.0
Hoogte Kadijk 104 B,52.3691576,4.9156561,house,,57,2.0
Hoogte Kadijk 106 A,52.36914,4.9157152,house,,57,2.0
Hoogte Kadijk 106 B,52.369131,4.9157153,house,,81,2.0
Buiten Kadijken 2,52.3689741,4.9169356,house,,84,2.0
Buiten Kadijken 4,52.3689919,4.9168767,house,,70,2.0
Buiten Kadijken 6,52.3691182,4.9169928,house,,107,3.0
Buiten Kadijken 8,52.3691272,4.9170074,house,,119,4.0
Buiten Kadijken 10,52.3691452,4.9170219,house,,103,3.0
Buiten Kadijken 12,52.3691724,4.9170657,house,,103,3.0
Buiten Kadijken 14,52.3691543,4.9170365,house,,103,3.0
Buiten Kadijken 16,52.3691543,4.9170367,house,,103,3.0
Buiten Kadijken 18,52.3693257,4.9172109,house,,54,2.0
Buiten Kadijken 20,52.3692355,4.9171091,house,,93,2.0
Buiten Kadijken 22,52.3692542,4.9172997,house,,93,2.0
Buiten Kadijken 24,52.3692453,4.9173292,house,,93,2.0
Buiten Kadijken 26,52.3692454,4.9173439,house,,93,2.0
Buiten Kadijken 28,52.3692364,4.9173587,house,,93,2.0
Buiten Kadijken 30,52.3692276,4.9173881,house,,103,3.0
Buiten Kadijken 32,52.3691005,4.9170664,house,,93,2.0
Buiten Kadijken 34,52.3691275,4.9170955,house,,93,2.0
Buiten Kadijken 36,52.3691456,4.91711,house,,93,2.0
Buiten Kadijken 38,52.3691727,4.9171391,house,,93,2.0
Buiten Kadijken 40,52.3691366,4.9171101,house,,106,3.0
Buiten Kadijken 42,52.3691276,4.9171102,house,,100,3.0
Buiten Kadijken 44,52.3692177,4.917168,house,,111,4.0
Buiten Kadijken 46,52.3692176,4.9171681,house,,93,2.0
Buiten Kadijken 48,52.3692174,4.9171683,house,,93,2.0
Buiten Kadijken 50,52.3692173,4.9171684,house,,93,2.0
Buiten Kadijken 52,52.3692171,4.9171686,house,,93,2.0
Buiten Kadijken 54,52.369217,4.9171687,house,,96,3.0
Buiten Kadijken 56,52.3692168,4.9171688,house,,118,4.0
Buiten Kadijken 58,52.3692167,4.917169,house,,104,3.0
Nieuwevaart 197,52.3692636,4.9174024,house,,84,2.0
Nieuwevaart 198,52.3692192,4.9175351,house,,106,3.0
Nieuwevaart 199,52.3691658,4.9176678,house,,106,3.0
Nieuwevaart 200,52.3691389,4.9176827,house,,64,2.0
Nieuwevaart 201,52.3690853,4.9177861,house,,86,2.0
Nieuwevaart 202,52.3690853,4.9177714,house,,87,2.0
Nieuwevaart 203,52.3690852,4.9177716,house,,76,2.0
Nieuwevaart 204,52.3690852,4.9177718,house,,87,2.0
Nieuwevaart 205,52.3690851,4.917772,house,,53,2.0
Nieuwevaart 206,52.3690943,4.9177713,house,,61,2.0
Nieuwevaart 207,52.3690942,4.9177715,house,,61,2.0
Nieuwevaart 208,52.3690855,4.9178154,house,,61,2.0
Nieuwevaart 209,52.3690675,4.9178156,house,,107,3.0
Nieuwevaart 210,52.3690588,4.9178891,house,,53,2.0
Overhaalsgang 25,52.3689787,4.9180809,house,,70,2.0
Overhaalsgang 3,52.3688165,4.9179945,house,,60,2.0
Overhaalsgang 5,52.3688435,4.9179942,house,,52,2.0
Overhaalsgang 1,52.3685551,4.9177917,house,,62,2.0
Hoogte Kadijk 107,52.3685639,4.9177476,house,,80,2.0
Hoogte Kadijk 109,52.3685639,4.9177329,house,,85,2.0
Hoogte Kadijk 111,52.3685729,4.9177475,house,,51,2.0
Hoogte Kadijk 113,52.3685553,4.9177917,house,,42,1.0
Hoogte Kadijk 115,52.368564,4.917733,house,,65,2.0
Hoogte Kadijk 117,52.3685555,4.9177917,house,,55,2.0
Hoogte Kadijk 97,52.3686536,4.9177026,house,,56,2.0
Hoogte Kadijk 99,52.3685995,4.9176591,house,,55,2.0
Hoogte Kadijk 101,52.3686177,4.9177176,house,,54,2.0
Hoogte Kadijk 103,52.3685906,4.9176739,house,,42,1.0
Hoogte Kadijk 105,52.3686267,4.9177175,house,,53,2.0
Hoogte Kadijk 95-1,52.3686799,4.9175261,house,,96,3.0
Hoogte Kadijk 95 H,52.36868,4.9175263,house,,91,2.0
Hoogte Kadijk 89,52.3686974,4.9174084,house,,1,0.0
Hoogte Kadijk 93-1,52.3686976,4.9174672,house,,61,2.0
Hoogte Kadijk 93-2,52.3686978,4.9174672,house,,65,2.0
Hoogte Kadijk 93 H,52.368698,4.9174673,house,,84,2.0
Hoogte Kadijk 87-1,52.3687242,4.9173788,house,,41,1.0
Hoogte Kadijk 87-2,52.3687244,4.9173789,house,,65,2.0
Hoogte Kadijk 87 H,52.3687245,4.9173791,house,,89,2.0
Hoogte Kadijk 85-1,52.368742,4.9173345,house,,33,1.0
Hoogte Kadijk 85-2,52.3687422,4.9173345,house,,54,2.0
Hoogte Kadijk 85 H,52.3687424,4.9173346,house,,87,2.0
Hoogte Kadijk 81 A,52.3687685,4.9172168,house,,101,3.0
Hoogte Kadijk 81 C,52.3687775,4.9172167,house,,108,3.0
Hoogte Kadijk 83,52.3687597,4.9172609,house,,152,4.0
Hoogte Kadijk 79,52.3688043,4.9171724,house,,132,4.0
Hoogte Kadijk 71,52.3689022,4.9169217,house,,221,5.0
Hoogte Kadijk 71 A,52.3689022,4.9169217,house,,27,1.0
Hoogte Kadijk 71 B,52.36924931,4.915611677,house,Hoogte Kadijk,27,1.0
Hoogte Kadijk 71 C,52.36924931,4.915611677,hotel,Hoogte Kadijk,,
Hoogte Kadijk 71 D,52.3689022,4.9169217,hotel,,,
Hoogte Kadijk 71 E,52.3689022,4.9169217,hotel,,,
Hoogte Kadijk 71 F,52.36924931,4.915611677,house,Hoogte Kadijk,62,2.0
Hoogte Kadijk 71 G,52.36924931,4.915611677,house,Hoogte Kadijk,60,2.0
Hoogte Kadijk 71 H,52.36924931,4.915611677,house,Hoogte Kadijk,60,2.0
Hoogte Kadijk 71 K,52.36924931,4.915611677,house,Hoogte Kadijk,60,2.0
Hoogte Kadijk 71 L,52.3689022,4.9169217,house,,60,2.0
Hoogte Kadijk 73,52.3688755,4.9169954,house,,44,1.0
Hoogte Kadijk 73 A,52.3688373,4.9170266,office,,,
Hoogte Kadijk 73 B,52.3688585,4.9170443,office,,,
Hoogte Kadijk 119-1,52.3685466,4.9179093,house,,46,1.0
Hoogte Kadijk 119-2,52.3685467,4.9179095,house,,47,1.0
Hoogte Kadijk 119-3,52.3685468,4.9179096,house,,46,1.0
Hoogte Kadijk 119 H,52.368547,4.9179098,house,,63,2.0
Hoogte Kadijk 123-1,52.368511,4.9179977,house,,53,2.0
Hoogte Kadijk 123-2,52.3685112,4.9179977,house,,53,2.0
Hoogte Kadijk 123-3,52.3685114,4.9179977,house,,53,2.0
Hoogte Kadijk 123 H,52.3685116,4.9179977,house,,50,1.0
Hoogte Kadijk 125-1,52.3684842,4.9180567,house,,108,3.0
Hoogte Kadijk 125-3,52.3684844,4.9180568,house,,115,4.0
Hoogte Kadijk 125 H,52.3684846,4.9180568,house,,54,2.0
Hoogte Kadijk 127 H,52.3684666,4.9181303,house,,54,2.0
Hoogte Kadijk 127 B,52.3684486,4.9181305,house,,58,2.0
Hoogte Kadijk 127 C,52.3684664,4.918101,house,,58,2.0
Hoogte Kadijk 127 D,52.3684756,4.9181449,house,,58,2.0
Hoogte Kadijk 127 E,52.3684936,4.9181447,house,,52,2.0
Hoogte Kadijk 129-1,52.3684398,4.9181894,house,,59,2.0
Hoogte Kadijk 129-2,52.36844,4.9181895,house,,50,1.0
Hoogte Kadijk 129-3,52.3684401,4.9181896,house,,49,1.0
Hoogte Kadijk 129-4A,52.36825098,4.918430977,house,Hoogte Kadijk,23,0.0
Hoogte Kadijk 129 H,52.3684403,4.9181897,house,,130,4.0
Hoogte Kadijk 133-1,52.3683864,4.9183221,house,,54,2.0
Hoogte Kadijk 133-2,52.3683866,4.9183222,house,,53,2.0
Hoogte Kadijk 133-3,52.3683867,4.9183223,house,,54,2.0
Hoogte Kadijk 133-4A,52.3683869,4.9183224,house,,23,0.0
Hoogte Kadijk 133-4V,52.3683871,4.9183225,house,,30,1.0
Hoogte Kadijk 133 H,52.3683872,4.9183227,house,,55,2.0
Hoogte Kadijk 131-1,52.3684041,4.9182338,house,,55,2.0
Hoogte Kadijk 131-2,52.3684042,4.918234,house,,55,2.0
Hoogte Kadijk 131-3,52.3684044,4.9182341,house,,55,2.0
Hoogte Kadijk 131-4,52.3684045,4.9182343,house,,50,1.0
Hoogte Kadijk 131 H,52.3684046,4.9182344,house,,95,2.0
Hoogte Kadijk 139-1,52.3683687,4.9183957,house,,42,1.0
Hoogte Kadijk 139-2,52.3683689,4.9183957,house,,44,1.0
Hoogte Kadijk 139-3,52.3683691,4.9183957,house,,59,2.0
Hoogte Kadijk 139 H,52.3683693,4.9183958,house,,42,1.0
Hoogte Kadijk 141-1,52.368333,4.9184401,house,,47,1.0
Hoogte Kadijk 141-2,52.3683332,4.9184402,house,,35,1.0
Hoogte Kadijk 141-3,52.3683334,4.9184403,house,,92,2.0
Hoogte Kadijk 141 H,52.3683335,4.9184404,house,,85,2.0
Hoogte Kadijk 143-1,52.3683242,4.9184842,house,,41,1.0
Hoogte Kadijk 143-2,52.3683243,4.9184844,house,,41,1.0
Hoogte Kadijk 143-3,52.3683245,4.9184845,house,,41,1.0
Hoogte Kadijk 143 H,52.3683246,4.9184847,house,,41,1.0
Hoogte Kadijk 143 A1,52.3683065,4.9185578,house,,45,1.0
Hoogte Kadijk 143 A2,52.3683067,4.9185579,house,,45,1.0
Hoogte Kadijk 143 A3,52.3683068,4.918558,house,,71,2.0
Hoogte Kadijk 143 B1,52.3682797,4.9186022,house,,52,2.0
Hoogte Kadijk 143 B2,52.3682798,4.9186023,house,,51,2.0
Hoogte Kadijk 143 B3,52.36828,4.9186025,house,,51,2.0
Hoogte Kadijk 143 C,52.368262,4.9186758,office,,,
Hoogte Kadijk 143 D,52.3682711,4.9186904,office,,,
Hoogte Kadijk 143 E,52.3682891,4.9187049,office,,,
Hoogte Kadijk 143 F1,52.3685684,4.9188781,office,,,
Hoogte Kadijk 143 F10,52.3685683,4.9188779,office,,,
Hoogte Kadijk 143 F11,52.3685682,4.9188778,office,,,
Hoogte Kadijk 143 F12,52.3685681,4.9188776,office,,,
Hoogte Kadijk 143 F13,52.368568,4.9188774,house,,1,0.0
Hoogte Kadijk 143 F14,52.3685679,4.9188773,house,,1,0.0
Hoogte Kadijk 143 F15,52.3685678,4.9188771,house,,1,0.0
Hoogte Kadijk 143 F16,52.3685677,4.9188769,office,,,
Hoogte Kadijk 143 F17,52.3685675,4.9188767,house,,1,0.0
Hoogte Kadijk 143 F18,52.3685674,4.9188766,house,,1,0.0
Hoogte Kadijk 143 F19,52.3685673,4.9188764,house,,1,0.0
Hoogte Kadijk 143 F2,52.3685672,4.9188762,office,,,
Hoogte Kadijk 143 F20,52.3685671,4.9188761,office,,,
Hoogte Kadijk 143 F21,52.368567,4.9188759,house,,1,0.0
Hoogte Kadijk 143 F22,52.3685669,4.9188757,house,,1,0.0
Hoogte Kadijk 143 F23,52.3685668,4.9188756,house,,1,0.0
Hoogte Kadijk 143 F24,52.3685667,4.9188754,office,,,
Hoogte Kadijk 143 F25,52.3685666,4.9188752,office,,,
Hoogte Kadijk 143 F26,52.3685665,4.9188751,office,,,
Hoogte Kadijk 143 F27,52.3685664,4.9188749,house,,1,0.0
Hoogte Kadijk 143 F28,52.3685663,4.9188747,house,,1,0.0
Hoogte Kadijk 143 F29,52.3685662,4.9188745,house,,1,0.0
Hoogte Kadijk 143 F3,52.3685661,4.9188744,house,,1,0.0
Hoogte Kadijk 143 F30,52.368566,4.9188742,house,,1,0.0
Hoogte Kadijk 143 F31,52.3685658,4.918874,house,,1,0.0
Hoogte Kadijk 143 F4,52.3685657,4.9188739,office,,,
Hoogte Kadijk 143 F5,52.3685656,4.9188737,office,,,
Hoogte Kadijk 143 F6,52.3685655,4.9188735,office,,,
Hoogte Kadijk 143 F7,52.3685654,4.9188734,office,,,
Hoogte Kadijk 143 F8,52.3685653,4.9188732,office,,,
Hoogte Kadijk 143 F9,52.3685652,4.918873,office,,,
Hoogte Kadijk 145 A,52.3682087,4.9188378,industrial,,,
Overhaalsgang 34,52.3688277,4.9185523,house,,61,2.0
Overhaalsgang 36,52.3688458,4.9185668,house,,67,2.0
Overhaalsgang 38,52.3688187,4.9185377,house,,67,2.0
Overhaalsgang 40,52.3688186,4.9185379,house,,61,2.0
Overhaalsgang 42,52.3688185,4.918538,house,,86,2.0
Overhaalsgang 44,52.3688184,4.9185382,house,,87,2.0
Overhaalsgang 46,52.3688183,4.9185384,house,,87,2.0
Overhaalsgang 48,52.3688182,4.9185386,house,,87,2.0
Overhaalsgang 8,52.3688175,4.9182441,house,,70,2.0
Overhaalsgang 10,52.3688267,4.918288,house,,58,2.0
Overhaalsgang 12,52.3688358,4.9183173,house,,59,2.0
Overhaalsgang 14,52.3688539,4.9183465,house,,70,2.0
Overhaalsgang 16,52.3688718,4.9183316,house,,72,2.0
Overhaalsgang 18,52.3688809,4.9183462,house,,59,2.0
Overhaalsgang 20,52.3688988,4.9183313,house,,70,2.0
Overhaalsgang 22,52.3688808,4.9183315,house,,72,2.0
Overhaalsgang 24,52.3688898,4.9183314,house,,52,2.0
Overhaalsgang 26,52.3688896,4.9183314,house,,70,2.0
Overhaalsgang 28,52.3688897,4.9183167,house,,92,2.0
Overhaalsgang 30,52.3688806,4.9183315,house,,96,3.0
Overhaalsgang 32,52.3688807,4.9183462,house,,39,1.0
Overhaalsgang 4,52.3687633,4.9181566,house,,60,2.0
Overhaalsgang 6,52.3687724,4.9181858,house,,60,2.0
Hoogte Kadijk 145 P,52.36825098,4.918430977,house,Hoogte Kadijk,74,2.0
Hoogte Kadijk 145 X,52.36825098,4.918430977,house,Hoogte Kadijk,129,4.0
Hoogte Kadijk 145 B,52.3683612,4.9187628,industrial,,,
Oostenburgergracht 23,52.3690639,4.9214571,house,,213,5.0
Oostenburgergracht 25,52.369073,4.9214864,house,,70,2.0
Oostenburgergracht 27-1,52.3690492,4.921551,house,,59,2.0
Oostenburgergracht 27-2,52.3690463,4.9215601,house,,52,2.0
Oostenburgergracht 27-3,52.3690465,4.9215602,house,,104,3.0
Oostenburgergracht 27 H,52.3690466,4.9215603,house,,74,2.0
Oostenburgergracht 29-1,52.3690286,4.9216337,house,,43,1.0
Oostenburgergracht 29-2,52.3690288,4.9216338,house,,43,1.0
Oostenburgergracht 29-3,52.369029,4.9216339,house,,44,1.0
Oostenburgergracht 29 H,52.3690291,4.921634,house,,69,2.0
Oostenburgergracht 31,52.3689929,4.9216928,public_place,,,
Oostenburgergracht 33 A,52.3689751,4.9217223,house,,40,1.0
Oostenburgergracht 33 B,52.3689928,4.9216634,house,,40,1.0
Oostenburgergracht 33 C,52.3689752,4.9217225,house,,40,1.0
Oostenburgergracht 33 D,52.3689929,4.9216781,house,,40,1.0
Oostenburgergracht 33 E,52.3689754,4.9217226,house,,40,1.0
Oostenburgergracht 33 F,52.3689929,4.9216636,house,,40,1.0
Oostenburgergracht 33 G,52.3689755,4.9217228,house,,40,1.0
Oostenburgergracht 33 H,52.368993,4.9216783,house,,40,1.0
Oostenburgergracht 35 A,52.3689574,4.9217959,house,,40,1.0
Oostenburgergracht 35 B,52.3689484,4.921796,house,,40,1.0
Oostenburgergracht 35 C,52.3689486,4.921796,house,,40,1.0
Oostenburgergracht 35 D,52.3689576,4.9217959,house,,29,1.0
Oostenburgergracht 37,52.3689573,4.9217813,public_place,,,
